TransactionID,OrderDate,DeliveryDate,SupplierName,SupplierCategory,Department,ItemDescription,Quantity,UnitPrice,TotalPrice,ContractReference,SavingsIdentified,SavingsRealized,PaymentTermsDays
TRX00923,03/07/2024,19/07/2024,Lutz-Adams,Office Equipment,IT,Wife Service/Product,3,£399.04,"£1,197.12",,109.39,30.54,90
TRX00924,09/12/2024,27/12/2024,Abbott Group,Medical Supplies,Patient Care,Stand Service/Product,3,£424.38,"£1,273.14",CON2914,0,0,60
TRX00925,11/04/2025,11/05/2025,"Ballard, Patel and Manning",Facilities Maintenance,Patient Care,Against Service/Product,2,£992.80,"£1,985.60",CON4953,0,0,60
TRX00926,22/02/2024,28/02/2024,"Shepard, Ellison and Simmons",Facilities Maintenance,Finance,Investment Service/Product,4,£533.03,"£2,132.12",CON5453,0,0,60
TRX00927,20/07/2024,19/08/2024,Freeman-Smith,Medical Supplies,Operations,Majority Service/Product,1,£735.70,£735.70,CON2163,0,0,90
TRX00928,04/08/2023,02/09/2023,Cruz-Ramirez,Consulting,Admin,Class Service/Product,6,£17.73,£106.38,CON7905,11.4,6.07,90
TRX00929,03/01/2025,28/01/2025,"Moreno, Sanchez and Walker",IT Services,IT,Base Service/Product,6,£113.71,£682.26,,132.61,100.15,90
TRX00930,16/10/2023,30/10/2023,"Johnson, Gomez and Morris",Logistics,Operations,Manager Service/Product,10,£200.23,"£2,002.30",,177.13,85.79,60
TRX00931,29/08/2023,03/09/2023,Aguirre-Cobb,IT Services,Finance,Cell Service/Product,9,£189.17,"£1,702.53",CON6271,240.89,150.15,90
TRX00932,04/10/2024,27/10/2024,Mata-Novak,Facilities Maintenance,IT,Prove Service/Product,5,£193.81,£969.05,,0,0,90
TRX00933,21/08/2024,09/09/2024,"Hughes, Lynch and Atkins",Facilities Maintenance,Operations,Plan Service/Product,8,£853.22,"£6,825.76",CON6300,0,0,60
TRX00934,01/09/2024,27/09/2024,"Carter, Henderson and Marsh",Facilities Maintenance,Patient Care,Any Service/Product,8,£734.40,"£5,875.20",CON6556,0,0,90
TRX00935,12/09/2024,04/10/2024,May LLC,IT Services,IT,Treat Service/Product,2,£998.72,"£1,997.44",CON5721,0,0,90
TRX00936,07/10/2023,21/10/2023,"Price, King and West",Consulting,Operations,Administration Service/Product,6,£654.61,"£3,927.66",CON1317,211.94,110.45,90
TRX00937,15/01/2025,25/01/2025,Harris-Gregory,Office Equipment,Finance,Year Service/Product,10,£241.59,"£2,415.90",CON6776,0,0,90
TRX00938,12/08/2023,28/08/2023,Gibson-Jensen,IT Services,Operations,Raise Service/Product,1,£903.08,£903.08,,0,0,90
TRX00939,15/12/2024,02/01/2025,Hayes-Perry,Office Equipment,Finance,Live Service/Product,10,£274.86,"£2,748.60",,0,0,60
TRX00940,02/06/2025,02/07/2025,Ford PLC,Medical Supplies,Operations,Range Service/Product,8,£28.85,£230.80,CON1537,0,0,90
TRX00941,09/05/2024,21/05/2024,"Parker, Ortiz and Ortiz",Consulting,Patient Care,None Service/Product,8,£925.76,"£7,406.08",CON3392,0,0,60
TRX00942,15/11/2024,28/11/2024,Rodriguez-Wright,Facilities Maintenance,Operations,Maybe Service/Product,8,£44.84,£358.72,,0,0,90
TRX00943,25/09/2024,24/10/2024,Thompson Ltd,Consulting,Finance,World Service/Product,5,£434.51,"£2,172.55",CON3338,244.72,161.64,90
TRX00944,20/06/2025,10/07/2025,"Brown, Jenkins and Martin",Consulting,Finance,Stop Service/Product,3,£923.61,"£2,770.83",,0,0,60
TRX00945,22/08/2024,01/09/2024,"White, Hunter and Smith",Logistics,IT,Administration Service/Product,9,£567.91,"£5,111.19",CON9817,0,0,60
TRX00946,29/09/2023,24/10/2023,Warner LLC,Office Equipment,Operations,Indeed Service/Product,9,£301.75,"£2,715.75",CON8242,0,0,60
TRX00947,06/10/2023,27/10/2023,Hernandez Inc,Medical Supplies,IT,Carry Service/Product,8,£163.17,"£1,305.36",CON1188,0,0,90
TRX00948,13/01/2025,01/02/2025,Ellison PLC,Facilities Maintenance,Finance,Set Service/Product,8,£268.09,"£2,144.72",CON5826,0,0,90
TRX00949,31/03/2025,11/04/2025,Schmidt-Burgess,IT Services,Patient Care,Consumer Service/Product,10,£256.02,"£2,560.20",CON5786,484.77,365.93,60
TRX00950,04/02/2024,20/02/2024,Thomas Group,Office Equipment,HR,Job Service/Product,5,£584.61,"£2,923.05",CON5923,0,0,90
TRX00951,20/06/2024,19/07/2024,Hurst PLC,Facilities Maintenance,IT,Adult Service/Product,5,£520.01,"£2,600.05",CON7053,375.05,280.41,90
TRX00952,07/09/2024,04/10/2024,Campbell-Williams,Logistics,Operations,State Service/Product,8,£950.30,"£7,602.40",CON9393,0,0,60
TRX00953,19/08/2023,22/08/2023,Mendez-Romero,Logistics,Admin,Drive Service/Product,4,£74.94,£299.76,CON7007,26.28,0.63,30
TRX00954,24/01/2025,17/02/2025,Carter Ltd,Logistics,Finance,Whole Service/Product,2,£533.38,"£1,066.76",,0,0,90
TRX00955,12/11/2024,08/12/2024,Ryan Group,Medical Supplies,Patient Care,On Service/Product,10,£539.95,"£5,399.50",CON3485,657.29,537.52,30
TRX00956,12/09/2023,24/09/2023,"Munoz, Warren and Kelley",Medical Supplies,Patient Care,Day Service/Product,1,£438.63,£438.63,,0,0,30
TRX00957,12/06/2024,24/06/2024,Fernandez and Sons,Facilities Maintenance,IT,Agreement Service/Product,2,£436.16,£872.32,,0,0,90
TRX00958,08/02/2024,28/02/2024,Daniels Ltd,Logistics,Patient Care,Or Service/Product,7,£575.90,"£4,031.30",,552.68,503.09,60
TRX00959,02/03/2024,05/03/2024,Huffman LLC,Medical Supplies,IT,Teach Service/Product,3,£637.61,"£1,912.83",,0,0,90
TRX00960,18/11/2024,14/12/2024,"Matthews, Dean and Harris",Medical Supplies,Finance,Site Service/Product,6,£800.66,"£4,803.96",,0,0,60
TRX00961,03/05/2025,01/06/2025,"Lopez, Lopez and Barrera",IT Services,Admin,Believe Service/Product,2,£539.66,"£1,079.32",CON1500,0,0,30
TRX00962,05/10/2024,30/10/2024,Lopez PLC,IT Services,Finance,Talk Service/Product,1,£416.06,£416.06,CON8380,0,0,60
TRX00963,14/06/2025,24/06/2025,Page-Flores,Medical Supplies,Admin,Claim Service/Product,8,£415.95,"£3,327.60",CON3722,477.51,386.52,60
TRX00964,03/07/2025,17/07/2025,"Hall, Mueller and Randolph",Logistics,IT,Friend Service/Product,7,£215.07,"£1,505.49",CON9785,239.79,211.36,60
TRX00965,07/10/2023,17/10/2023,"Beltran, Martinez and Dawson",Logistics,Patient Care,Discuss Service/Product,7,£452.34,"£3,166.38",,265.79,130.68,30
TRX00966,12/05/2024,06/06/2024,"Fisher, Saunders and Smith",Facilities Maintenance,IT,Station Service/Product,1,£715.34,£715.34,CON3054,0,0,30
TRX00967,28/05/2024,08/06/2024,"Wise, Jarvis and Leon",Consulting,Patient Care,Save Service/Product,1,£388.74,£388.74,,0,0,30
TRX00968,06/10/2024,10/10/2024,Rodriguez LLC,Logistics,HR,Movement Service/Product,1,£814.99,£814.99,CON6245,151.14,108.1,30
TRX00969,05/09/2024,15/09/2024,Hernandez Inc,Facilities Maintenance,IT,Notice Service/Product,9,£123.19,"£1,108.71",,0,0,60
TRX00970,19/09/2023,13/10/2023,"Hunter, Pena and Edwards",Office Equipment,IT,You Service/Product,2,£25.63,£51.26,,0,0,60
TRX00971,12/06/2024,15/06/2024,"Wheeler, King and Barber",IT Services,Finance,Tend Service/Product,1,£140.15,£140.15,,27.59,22.12,90
TRX00972,01/10/2023,07/10/2023,Mack LLC,Medical Supplies,Admin,Music Service/Product,10,£706.28,"£7,062.80",CON8200,0,0,30
TRX00973,29/03/2024,18/04/2024,Miller-Petersen,Office Equipment,Finance,Soldier Service/Product,8,£618.30,"£4,946.40",,749.79,169.94,90
TRX00974,01/09/2023,07/09/2023,Randolph Ltd,Logistics,Operations,Might Service/Product,3,£893.90,"£2,681.70",CON6720,0,0,30
TRX00975,15/03/2025,02/04/2025,"Stephens, Harvey and Charles",Medical Supplies,Operations,Account Service/Product,5,£974.46,"£4,872.30",CON1659,0,0,90
TRX00976,30/05/2025,02/06/2025,"Hurley, Rivera and Thomas",IT Services,Operations,Company Service/Product,1,£169.52,£169.52,,0,0,90
TRX00977,09/05/2025,27/05/2025,Mckinney LLC,IT Services,Operations,Tonight Service/Product,2,£582.27,"£1,164.54",,0,0,60
TRX00978,24/09/2024,15/10/2024,Foster and Sons,Consulting,Admin,Project Service/Product,4,£654.85,"£2,619.40",CON8119,0,0,60
TRX00979,01/08/2024,25/08/2024,Murray-Peck,Facilities Maintenance,Finance,Than Service/Product,1,£16.01,£16.01,CON6674,0,0,60
TRX00980,21/07/2023,09/08/2023,Melendez-Logan,Medical Supplies,Finance,Product Service/Product,9,£910.00,"£8,190.00",CON8912,1278.22,306.14,60
TRX00981,27/08/2024,10/09/2024,Rivera Group,IT Services,IT,Owner Service/Product,7,£424.03,"£2,968.21",,0,0,30
TRX00982,26/01/2025,05/02/2025,Williams-Rivas,Consulting,Patient Care,Option Service/Product,10,£632.84,"£6,328.40",CON6002,0,0,30
TRX00983,27/10/2023,08/11/2023,Reed-James,Facilities Maintenance,Admin,About Service/Product,1,£810.31,£810.31,CON3849,0,0,30
TRX00984,26/06/2025,10/07/2025,Salinas-Taylor,Consulting,Patient Care,They Service/Product,4,£641.57,"£2,566.28",CON4749,488.27,32.64,90
TRX00985,04/05/2025,25/05/2025,"George, Lopez and Schmidt",Medical Supplies,Operations,Why Service/Product,6,£953.94,"£5,723.64",CON7988,0,0,30
TRX00986,03/05/2025,17/05/2025,"Elliott, Martin and Huynh",Medical Supplies,Patient Care,But Service/Product,6,£694.97,"£4,169.82",CON2647,0,0,90
TRX00987,12/11/2023,09/12/2023,Hahn PLC,Office Equipment,HR,Education Service/Product,8,£615.41,"£4,923.28",CON2748,372.12,66.89,90
TRX00988,04/05/2025,08/05/2025,Mathews-Sheppard,Office Equipment,Finance,Strategy Service/Product,2,£364.25,£728.50,,0,0,90
TRX00989,15/03/2025,13/04/2025,"Johnson, King and Perry",Facilities Maintenance,IT,General Service/Product,9,£649.37,"£5,844.33",CON2134,0,0,60
TRX00990,08/12/2023,01/01/2024,West-Williams,Consulting,Patient Care,Create Service/Product,9,£85.56,£770.04,,86.66,45.43,60
TRX00991,23/01/2024,29/01/2024,Cook LLC,Logistics,Admin,Their Service/Product,9,£93.11,£837.99,CON6561,0,0,30
TRX00992,14/09/2024,24/09/2024,Pearson-Morales,Logistics,IT,Choose Service/Product,7,£814.49,"£5,701.43",,0,0,60
TRX00993,17/02/2024,08/03/2024,"Lucas, Booth and Meza",Medical Supplies,Finance,Major Service/Product,4,£62.23,£248.92,CON8229,23.88,1.44,90
TRX00994,19/08/2023,08/09/2023,"Marshall, Newton and Brown",Office Equipment,Admin,Door Service/Product,10,£281.19,"£2,811.90",,0,0,30
TRX00995,07/08/2023,03/09/2023,Fitzgerald-Frey,IT Services,IT,Force Service/Product,10,£290.09,"£2,900.90",,454.8,38.76,60
TRX00996,19/07/2024,09/08/2024,Wu Group,Medical Supplies,IT,Public Service/Product,3,£142.08,£426.24,CON2833,74.33,41.02,30
TRX00997,14/08/2023,07/09/2023,Schultz Inc,Office Equipment,Operations,Certainly Service/Product,3,£274.77,£824.31,,93.14,59.67,90
TRX00998,28/05/2025,13/06/2025,Bird-Woodward,IT Services,Finance,Bill Service/Product,2,£519.08,"£1,038.16",CON2223,0,0,90
TRX00999,11/10/2023,04/11/2023,"Crosby, Hernandez and Richards",Consulting,HR,Natural Service/Product,10,£375.43,"£3,754.30",CON4810,0,0,90
TRX01000,04/12/2024,02/01/2025,Howard LLC,Consulting,Operations,Break Service/Product,2,£683.62,"£1,367.24",,0,0,90
